"ISO","year","MatMor","InfMor","NeoMor","Under5Mor"
"ARM","1978",NA,65.1,27.2,80.2
"ARM","1979",NA,62.7,26.5,76.9
"ARM","1980",NA,60.4,26,73.7
"ARM","1981",NA,58.2,25.5,70.8
"ARM","1982",NA,56.2,25,67.9
"ARM","1983",NA,54.2,24.6,65.2
"ARM","1984",NA,52.3,24.4,62.6
"ARM","1985",NA,50.4,24.1,60.2
"ARM","1986",NA,48.7,23.9,57.8
"ARM","1987",NA,46.9,23.7,55.6
"ARM","1988",NA,58.7,24.1,92.7
"ARM","1989",NA,43.6,23.1,51.2
"ARM","1990",NA,41.9,22.8,49.1
"ARM","1991",NA,40.3,22.3,47
"ARM","1992",NA,38.6,21.8,44.9
"ARM","1993",NA,37,21.2,42.9
"ARM","1994",NA,35.4,20.6,40.9
"ARM","1995",NA,33.9,20,39
"ARM","1996",NA,32.4,19.4,37.2
"ARM","1997",NA,31,18.6,35.4
"ARM","1998",NA,29.6,17.7,33.8
"ARM","1999",NA,28.2,16.9,32.1
"ARM","2000",43,27,16.1,30.6
"ARM","2001",42,25.7,15.3,29.1
"ARM","2002",39,24.5,14.5,27.7
"ARM","2003",38,23.3,13.8,26.3
"ARM","2004",36,22.2,13.1,25
"ARM","2005",35,21.1,12.5,23.7
"ARM","2006",36,20,11.9,22.5
"ARM","2007",32,19,11.3,21.4
"ARM","2008",36,18.1,10.7,20.3
"ARM","2009",32,17.2,10.1,19.2
"ARM","2010",32,16.3,9.6,18.3
"ARM","2011",30,15.5,9.1,17.3
"ARM","2012",30,14.7,8.7,16.4
"ARM","2013",26,14,8.2,15.6
"ARM","2014",27,13.3,7.8,14.8
"ARM","2015",28,12.6,7.4,14.1
"ARM","2016",26,12,7,13.4
"ARM","2017",26,11.3,6.7,12.7
"ARM","2018",NA,10.8,6.4,12.1
"ARM","2019",NA,10.2,6,11.5
"ARM","2020",NA,9.7,5.7,10.9
"ARM","2021",NA,NA,NA,NA
"ASM","1960",NA,NA,NA,NA
"ASM","1961",NA,NA,NA,NA
"ASM","1962",NA,NA,NA,NA
"ASM","1963",NA,NA,NA,NA
"ASM","1964",NA,NA,NA,NA
"ASM","1965",NA,NA,NA,NA
"ASM","1966",NA,NA,NA,NA
"ASM","1967",NA,NA,NA,NA
"ASM","1968",NA,NA,NA,NA
"ASM","1969",NA,NA,NA,NA
"ASM","1970",NA,NA,NA,NA
"ASM","1971",NA,NA,NA,NA
"ASM","1972",NA,NA,NA,NA
"ASM","1973",NA,NA,NA,NA
"ASM","1974",NA,NA,NA,NA
"ASM","1975",NA,NA,NA,NA
"ASM","1976",NA,NA,NA,NA
"ASM","1977",NA,NA,NA,NA
"ASM","1978",NA,NA,NA,NA
"ASM","1979",NA,NA,NA,NA
"ASM","1980",NA,NA,NA,NA
"ASM","1981",NA,NA,NA,NA
"ASM","1982",NA,NA,NA,NA
"ASM","1983",NA,NA,NA,NA
"ASM","1984",NA,NA,NA,NA
"ASM","1985",NA,NA,NA,NA
"ASM","1986",NA,NA,NA,NA
"ASM","1987",NA,NA,NA,NA
"ASM","1988",NA,NA,NA,NA
"ASM","1989",NA,NA,NA,NA
"ASM","1990",NA,NA,NA,NA
"ASM","1991",NA,NA,NA,NA
"ASM","1992",NA,NA,NA,NA
"ASM","1993",NA,NA,NA,NA
"ASM","1994",NA,NA,NA,NA
"ASM","1995",NA,NA,NA,NA
"ASM","1996",NA,NA,NA,NA
"ASM","1997",NA,NA,NA,NA
"ASM","1998",NA,NA,NA,NA
"ASM","1999",NA,NA,NA,NA
"ASM","2000",NA,NA,NA,NA
"ASM","2001",NA,NA,NA,NA
"ASM","2002",NA,NA,NA,NA
"ASM","2003",NA,NA,NA,NA
"ASM","2004",NA,NA,NA,NA
"ASM","2005",NA,NA,NA,NA
"ASM","2006",NA,NA,NA,NA
"ASM","2007",NA,NA,NA,NA
"ASM","2008",NA,NA,NA,NA
"ASM","2009",NA,NA,NA,NA
"ASM","2010",NA,NA,NA,NA
"ASM","2011",NA,NA,NA,NA
"ASM","2012",NA,NA,NA,NA
"ASM","2013",NA,NA,NA,NA
"ASM","2014",NA,NA,NA,NA
"ASM","2015",NA,NA,NA,NA
"ASM","2016",NA,NA,NA,NA
"ASM","2017",NA,NA,NA,NA
"ASM","2018",NA,NA,NA,NA
"ASM","2019",NA,NA,NA,NA
"ASM","2020",NA,NA,NA,NA
"ASM","2021",NA,NA,NA,NA
"ATG","1960",NA,62.8,NA,86.3
"ATG","1961",NA,58.7,NA,80.3
"ATG","1962",NA,54.2,NA,73.9
"ATG","1963",NA,49.5,NA,67.3
"ATG","1964",NA,44.9,NA,60.8
"ATG","1965",NA,40.3,NA,54.5
"ATG","1966",NA,36.1,NA,48.6
"ATG","1967",NA,32.3,NA,43.4
"ATG","1968",NA,29,NA,38.8
"ATG","1969",NA,26.2,NA,34.9
"ATG","1970",NA,23.8,NA,31.7
"ATG","1971",NA,21.9,16.1,29
"ATG","1972",NA,20.3,15,26.9
"ATG","1973",NA,19,14.2,25.1
"ATG","1974",NA,17.9,13.5,23.5
"ATG","1975",NA,16.8,12.8,22.1
"ATG","1976",NA,15.9,12.2,20.8
"ATG","1977",NA,15,11.5,19.5
"ATG","1978",NA,14.1,10.7,18.3
"ATG","1979",NA,13.3,10,17.3
"ATG","1980",NA,12.6,9.3,16.3
"ATG","1981",NA,12,8.7,15.5
"ATG","1982",NA,11.5,8.1,14.8
"ATG","1983",NA,11.1,7.7,14.3
"ATG","1984",NA,10.9,7.5,13.9
"ATG","1985",NA,10.7,7.3,13.7
"ATG","1986",NA,10.6,7.3,13.6
"ATG","1987",NA,10.6,7.4,13.5
"ATG","1988",NA,10.7,7.5,13.6
"ATG","1989",NA,10.9,7.8,13.7
"ATG","1990",NA,11.1,8.1,14
"ATG","1991",NA,11.3,8.4,14.3
"ATG","1992",NA,11.6,8.8,14.6
"ATG","1993",NA,11.9,9.1,15
"ATG","1994",NA,12.3,9.4,15.3
"ATG","1995",NA,12.5,9.7,15.6
"ATG","1996",NA,12.8,9.8,15.9
"ATG","1997",NA,12.9,9.9,16
"ATG","1998",NA,12.9,9.9,15.9
"ATG","1999",NA,12.8,9.8,15.8
"ATG","2000",44,12.6,9.7,15.5
"ATG","2001",44,12.3,9.5,15.1
"ATG","2002",43,11.9,9.3,14.6
"ATG","2003",44,11.5,8.9,14.1
"ATG","2004",41,11,8.6,13.5
"ATG","2005",40,10.6,8.2,12.9
"ATG","2006",46,10.1,7.7,12.3
"ATG","2007",48,9.6,7.3,11.7
"ATG","2008",50,9.2,6.8,11.1
"ATG","2009",45,8.7,6.3,10.6
"ATG","2010",44,8.3,5.8,10
"ATG","2011",43,7.9,5.4,9.5
"ATG","2012",44,7.5,5.1,9
"ATG","2013",43,7.1,4.7,8.5
"ATG","2014",42,6.8,4.5,8.1
"ATG","2015",43,6.5,4.2,7.8
"ATG","2016",43,6.2,4.1,7.4
"ATG","2017",42,6,3.9,7.1
"ATG","2018",NA,5.8,3.8,6.9
"ATG","2019",NA,5.6,3.6,6.6
"ATG","2020",NA,5.4,3.5,6.4
"ATG","2021",NA,NA,NA,NA
"AUS","1960",NA,20.3,NA,24.9
"AUS","1961",NA,19.9,NA,24.3
"AUS","1962",NA,19.5,NA,23.7
"AUS","1963",NA,19.1,NA,23.2
"AUS","1964",NA,18.7,NA,22.7
"AUS","1965",NA,18.5,NA,22.3
"AUS","1966",NA,18.3,NA,22.1
"AUS","1967",NA,18.2,NA,22
"AUS","1968",NA,18.1,12.9,21.9
"AUS","1969",NA,18,12.8,21.7
"AUS","1970",NA,17.8,12.6,21.5
"AUS","1971",NA,17.4,12.4,21
"AUS","1972",NA,16.9,12.1,20.3
"AUS","1973",NA,16.1,11.7,19.4
"AUS","1974",NA,15.3,11.1,18.4
"AUS","1975",NA,14.4,10.4,17.3
"AUS","1976",NA,13.5,9.6,16.2
"AUS","1977",NA,12.6,8.9,15.2
"AUS","1978",NA,11.9,8.2,14.4
"AUS","1979",NA,11.3,7.6,13.6
"AUS","1980",NA,10.8,7.1,13
"AUS","1981",NA,10.4,6.7,12.5
"AUS","1982",NA,10.1,6.4,12.2
"AUS","1983",NA,9.8,6.1,11.9
"AUS","1984",NA,9.6,5.9,11.6
"AUS","1985",NA,9.3,5.7,11.3
"AUS","1986",NA,9.1,5.5,11
"AUS","1987",NA,8.8,5.3,10.6
"AUS","1988",NA,8.4,5.1,10.2
"AUS","1989",NA,8,4.8,9.7
"AUS","1990",NA,7.6,4.6,9.2
"AUS","1991",NA,7.1,4.4,8.7
"AUS","1992",NA,6.7,4.2,8.2
"AUS","1993",NA,6.3,4,7.7
"AUS","1994",NA,6,3.9,7.3
"AUS","1995",NA,5.8,3.7,7
"AUS","1996",NA,5.6,3.7,6.8
"AUS","1997",NA,5.4,3.6,6.6
"AUS","1998",NA,5.3,3.6,6.4
"AUS","1999",NA,5.2,3.5,6.3
"AUS","2000",7,5.1,3.5,6.2
"AUS","2001",6,5,3.5,6.1
"AUS","2002",6,5,3.4,6
"AUS","2003",6,4.9,3.4,5.9
"AUS","2004",5,4.8,3.3,5.8
"AUS","2005",5,4.8,3.2,5.7
"AUS","2006",5,4.7,3.1,5.6
"AUS","2007",5,4.5,3,5.4
"AUS","2008",5,4.4,2.9,5.2
"AUS","2009",5,4.2,2.8,5
"AUS","2010",5,4,2.7,4.8
"AUS","2011",6,3.8,2.6,4.5
"AUS","2012",6,3.6,2.5,4.3
"AUS","2013",6,3.5,2.4,4.1
"AUS","2014",6,3.4,2.4,4
"AUS","2015",6,3.3,2.3,3.9
"AUS","2016",6,3.2,2.3,3.8
"AUS","2017",6,3.2,2.3,3.8
"AUS","2018",NA,3.2,2.3,3.7
"AUS","2019",NA,3.2,2.4,3.7
"AUS","2020",NA,3.1,2.4,3.7
"AUS","2021",NA,NA,NA,NA
"AUT","1960",NA,37.3,23.6,42.9
"AUT","1961",NA,34.9,22.7,40.2
"AUT","1962",NA,32.9,22,37.9
"AUT","1963",NA,31.1,21.3,35.9
"AUT","1964",NA,29.6,20.6,34.2
"AUT","1965",NA,28.3,20.1,32.7
"AUT","1966",NA,27.2,19.7,31.5
"AUT","1967",NA,26.3,19.3,30.5
"AUT","1968",NA,25.7,18.9,29.7
"AUT","1969",NA,25.2,18.8,29.3
"AUT","1970",NA,25,18.9,29
"AUT","1971",NA,24.7,18.9,28.7
"AUT","1972",NA,24.2,18.6,28.1
"AUT","1973",NA,23.1,17.8,26.9
"AUT","1974",NA,21.6,16.6,25.2
"AUT","1975",NA,19.8,14.9,23.1
"AUT","1976",NA,18,13.2,21
"AUT","1977",NA,16.6,11.7,19.4
"AUT","1978",NA,15.5,10.5,18.1
"AUT","1979",NA,14.6,9.6,17.1
"AUT","1980",NA,13.9,8.9,16.2
"AUT","1981",NA,13.2,8.4,15.5
"AUT","1982",NA,12.6,7.9,14.8
"AUT","1983",NA,11.9,7.5,14.1
"AUT","1984",NA,11.3,7,13.3
"AUT","1985",NA,10.7,6.6,12.6
"AUT","1986",NA,10.1,6.1,11.9
"AUT","1987",NA,9.4,5.6,11.1
"AUT","1988",NA,8.9,5.2,10.5
"AUT","1989",NA,8.4,4.8,10
"AUT","1990",NA,8,4.6,9.5
"AUT","1991",NA,7.7,4.4,9.1
"AUT","1992",NA,7.2,4.2,8.6
"AUT","1993",NA,6.7,4,8
"AUT","1994",NA,6.2,3.7,7.4
"AUT","1995",NA,5.7,3.5,6.8
"AUT","1996",NA,5.3,3.4,6.3
"AUT","1997",NA,5,3.2,6
"AUT","1998",NA,4.8,3.2,5.8
"AUT","1999",NA,4.7,3.1,5.6
"AUT","2000",6,4.6,3.1,5.5
"AUT","2001",6,4.5,3.1,5.4
"AUT","2002",6,4.4,3.1,5.3
"AUT","2003",6,4.3,3,5.2
"AUT","2004",5,4.2,2.9,5.1
"AUT","2005",6,4.1,2.8,4.9
"AUT","2006",5,3.9,2.8,4.7
"AUT","2007",5,3.8,2.7,4.6
"AUT","2008",5,3.8,2.6,4.5
"AUT","2009",5,3.7,2.6,4.5
"AUT","2010",5,3.6,2.5,4.3
"AUT","2011",5,3.5,2.4,4.2
"AUT","2012",5,3.3,2.4,4
"AUT","2013",5,3.2,2.3,3.9
"AUT","2014",5,3.1,2.3,3.8
"AUT","2015",5,3,2.2,3.7
"AUT","2016",5,3,2.2,3.6
"AUT","2017",5,2.9,2.2,3.6
"AUT","2018",NA,2.9,2.2,3.6
"AUT","2019",NA,2.9,2.3,3.6
"AUT","2020",NA,3,2.3,3.6
"AUT","2021",NA,NA,NA,NA
"AZE","1960",NA,NA,NA,NA
"AZE","1961",NA,NA,NA,NA
"AZE","1962",NA,NA,NA,NA
"AZE","1963",NA,NA,NA,NA
"AZE","1964",NA,NA,NA,NA
"AZE","1965",NA,NA,NA,NA
"AZE","1966",NA,NA,NA,NA
"AZE","1967",NA,NA,NA,NA
"AZE","1968",NA,NA,NA,NA
"AZE","1969",NA,NA,NA,NA
"AZE","1970",NA,NA,NA,NA
"AZE","1971",NA,NA,NA,NA
"AZE","1972",NA,NA,NA,NA
"AZE","1973",NA,NA,NA,NA
"AZE","1974",NA,NA,NA,NA
"AZE","1975",NA,NA,NA,NA
"AZE","1976",NA,NA,NA,NA
"AZE","1977",NA,NA,NA,NA
"AZE","1978",NA,NA,NA,NA
"AZE","1979",NA,NA,NA,NA
"AZE","1980",NA,NA,NA,NA
"AZE","1981",NA,NA,NA,NA
"AZE","1982",NA,85.8,NA,109.6
"AZE","1983",NA,84.1,30.4,107.1
"AZE","1984",NA,82.3,29.9,104.5
"AZE","1985",NA,80.6,29.2,102.1
"AZE","1986",NA,79.1,28.7,99.9
"AZE","1987",NA,77.8,28.5,98.1
"AZE","1988",NA,76.7,28.7,96.5
"AZE","1989",NA,76,29.3,95.5
"AZE","1990",NA,75.7,30.4,95
"AZE","1991",NA,75.8,31.8,95.2
"AZE","1992",NA,76.1,33.3,95.6
"AZE","1993",NA,76.2,34.6,95.7
"AZE","1994",NA,75.9,35.7,95.2
"AZE","1995",NA,75,36.5,93.9
"AZE","1996",NA,73.4,36.9,91.7
"AZE","1997",NA,71.1,36.9,88.4
"AZE","1998",NA,68.1,36.4,84.4
"AZE","1999",NA,64.7,35.5,79.6
"AZE","2000",47,60.9,34.3,74.4
"AZE","2001",44,57.2,32.8,69.3
"AZE","2002",43,53.5,31.3,64.3
"AZE","2003",44,50.1,29.8,59.7
"AZE","2004",39,47,28.3,55.6
"AZE","2005",42,44.1,26.8,51.9
"AZE","2006",35,41.5,25.5,48.6
"AZE","2007",34,39.1,24.1,45.5
"AZE","2008",32,36.8,22.8,42.7
"AZE","2009",32,34.7,21.6,39.9
"AZE","2010",31,32.5,20.3,37.3
"AZE","2011",30,30.5,18.8,34.9
"AZE","2012",29,28.5,17.3,32.5
"AZE","2013",28,26.7,16,30.3
"AZE","2014",28,24.9,14.7,28.2
"AZE","2015",27,23.3,13.5,26.3
"AZE","2016",26,21.8,12.5,24.5
"AZE","2017",26,20.3,11.7,22.8
"AZE","2018",NA,19.2,10.9,21.5
"AZE","2019",NA,18.2,10.4,20.4
"AZE","2020",NA,17.3,9.8,19.4
"AZE","2021",NA,NA,NA,NA
"BDI","1960",NA,NA,NA,NA
"BDI","1961",NA,NA,NA,NA
"BDI","1962",NA,NA,NA,NA
"BDI","1963",NA,NA,NA,NA
"BDI","1964",NA,142.3,50,240.7
"BDI","1965",NA,143.6,50.1,242.9
"BDI","1966",NA,145,50.1,245.2
"BDI","1967",NA,146.1,50.2,247.1
"BDI","1968",NA,147,50.3,248.7
"BDI","1969",NA,147.9,50.3,250.1
"BDI","1970",NA,148.6,50.1,251.3
"BDI","1971",NA,148.8,49.9,251.6
"BDI","1972",NA,164.2,50.8,317.3
"BDI","1973",NA,149.1,49.5,252.1
"BDI","1974",NA,149.1,49.2,252.1
"BDI","1975",NA,148.9,48.9,251.7
"BDI","1976",NA,148,48.6,250.4
"BDI","1977",NA,146,48.1,247
"BDI","1978",NA,142.8,47.4,241.6
"BDI","1979",NA,138.3,46.7,234
"BDI","1980",NA,132.9,45.8,224.9
"BDI","1981",NA,127,44.7,214.3
"BDI","1982",NA,121,43.7,203.6
"BDI","1983",NA,115.2,42.6,192.9
"BDI","1984",NA,110.1,41.7,183.3
"BDI","1985",NA,106.2,40.8,176.1
"BDI","1986",NA,103.6,40.2,171.3
"BDI","1987",NA,102.3,39.7,168.7
"BDI","1988",NA,101.9,39.5,168.1
"BDI","1989",NA,102.3,39.5,168.8
"BDI","1990",NA,103,39.4,170.1
"BDI","1991",NA,103.7,39.4,171.3
"BDI","1992",NA,104.2,39.2,172.4
"BDI","1993",NA,109.3,39.5,193.8
"BDI","1994",NA,104.4,39,172.7
"BDI","1995",NA,104,38.8,172
"BDI","1996",NA,103.1,38.6,170.1
"BDI","1997",NA,101.7,38.2,167.5
"BDI","1998",NA,99.7,37.7,163.8
"BDI","1999",NA,97.3,37.2,159.3
"BDI","2000",1010,94.7,36.6,154.5
"BDI","2001",956,91.9,36,149.4
"BDI","2002",925,88.9,35.4,143.8
"BDI","2003",890,85.7,34.8,138.1
"BDI","2004",844,82.3,34.1,131.9
"BDI","2005",814,78.4,33.2,124.9
"BDI","2006",785,74.4,32.3,117.6
"BDI","2007",756,70.4,31.3,110.5
"BDI","2008",733,66.5,30.2,103.6
"BDI","2009",698,62.9,29.2,97.1
"BDI","2010",665,59.4,28.2,91
"BDI","2011",635,56.3,27.1,85.5
"BDI","2012",608,53.4,26.1,80.3
"BDI","2013",591,50.7,25.2,75.5
"BDI","2014",576,48.2,24.4,71.3
"BDI","2015",568,46.2,23.6,67.6
"BDI","2016",558,44.4,23,64.4
"BDI","2017",548,42.7,22.4,61.5
"BDI","2018",NA,41.3,21.8,59
"BDI","2019",NA,39.9,21.3,56.6
"BDI","2020",NA,38.6,20.9,54.4
"BDI","2021",NA,NA,NA,NA
"BEL","1960",NA,29.3,20,33.8
"BEL","1961",NA,28.1,18.8,32.4
"BEL","1962",NA,27,17.9,31.2
"BEL","1963",NA,26,17.2,30
"BEL","1964",NA,25,16.8,28.9
"BEL","1965",NA,24,16.5,27.9
"BEL","1966",NA,23.2,16.3,27
"BEL","1967",NA,22.5,15.9,26.2
"BEL","1968",NA,21.9,15.3,25.5
"BEL","1969",NA,21.3,14.6,24.8
"BEL","1970",NA,20.6,14,24
"BEL","1971",NA,19.7,13.5,23.1
"BEL","1972",NA,18.7,13.1,22
"BEL","1973",NA,17.7,12.7,20.8
"BEL","1974",NA,16.7,12.1,19.6
"BEL","1975",NA,15.7,11.3,18.5
"BEL","1976",NA,14.9,10.4,17.5
"BEL","1977",NA,14.1,9.6,16.7
"BEL","1978",NA,13.5,8.8,15.9
"BEL","1979",NA,12.9,8.2,15.2
"BEL","1980",NA,12.3,7.6,14.6
"BEL","1981",NA,11.7,7.2,13.9
"BEL","1982",NA,11.2,6.8,13.3
"BEL","1983",NA,10.7,6.4,12.7
"BEL","1984",NA,10.2,6,12.2
"BEL","1985",NA,9.8,5.7,11.7
"BEL","1986",NA,9.5,5.5,11.4
"BEL","1987",NA,9.2,5.3,11
"BEL","1988",NA,8.9,5,10.7
"BEL","1989",NA,8.6,4.8,10.3
"BEL","1990",NA,8.4,4.6,10
"BEL","1991",NA,8.1,4.4,9.7
"BEL","1992",NA,7.7,4.2,9.3
"BEL","1993",NA,7.3,4.1,8.8
"BEL","1994",NA,6.8,4,8.2
"BEL","1995",NA,6.3,3.8,7.6
"BEL","1996",NA,5.9,3.6,7.1
"BEL","1997",NA,5.5,3.4,6.6
"BEL","1998",NA,5.2,3.3,6.3
"BEL","1999",NA,5,3.1,6
"BEL","2000",8,4.8,3,5.8
"BEL","2001",8,4.6,2.8,5.6
"BEL","2002",7,4.4,2.8,5.4
"BEL","2003",7,4.3,2.7,5.2
"BEL","2004",7,4.2,2.7,5.1
"BEL","2005",7,4,2.6,4.9
"BEL","2006",7,4,2.6,4.8
"BEL","2007",7,3.9,2.5,4.7
"BEL","2008",7,3.8,2.5,4.6
"BEL","2009",6,3.7,2.4,4.5
"BEL","2010",6,3.6,2.3,4.4
"BEL","2011",6,3.6,2.3,4.4
"BEL","2012",6,3.5,2.3,4.3
"BEL","2013",6,3.4,2.3,4.2
"BEL","2014",6,3.3,2.3,4.1
"BEL","2015",5,3.3,2.3,4.1
"BEL","2016",5,3.3,2.3,4.1
"BEL","2017",5,3.3,2.3,4.1
"BEL","2018",NA,3.4,2.4,4.2
"BEL","2019",NA,3.4,2.4,4.2
"BEL","2020",NA,3.4,2.4,4.2
"BEL","2021",NA,NA,NA,NA
"BEN","1960",NA,184.3,64.1,309.9
"BEN","1961",NA,181.3,63.7,304.9
"BEN","1962",NA,178.1,63.3,299.8
"BEN","1963",NA,175,62.8,294.7
"BEN","1964",NA,171.8,62.2,289.6
"BEN","1965",NA,168.5,61.6,284.2
"BEN","1966",NA,165.4,60.9,279.2
"BEN","1967",NA,162.5,60.3,274.3
"BEN","1968",NA,159.7,59.7,269.7
"BEN","1969",NA,156.9,59,265.1
"BEN","1970",NA,154.1,58.4,260.5
"BEN","1971",NA,151.5,57.7,256.1
"BEN","1972",NA,148.7,57.1,251.4
"BEN","1973",NA,145.8,56.4,246.6
"BEN","1974",NA,142.8,55.7,241.7
"BEN","1975",NA,139.9,55,236.7
"BEN","1976",NA,136.8,54.3,231.6
"BEN","1977",NA,133.8,53.7,226.5
"BEN","1978",NA,131,53,221.7
"BEN","1979",NA,128.5,52.3,217.1
"BEN","1980",NA,126.1,51.6,212.7
"BEN","1981",NA,123.8,50.9,208.5
"BEN","1982",NA,121.5,50.2,204.5
"BEN","1983",NA,119.4,49.6,200.5
"BEN","1984",NA,117.3,49,196.7
"BEN","1985",NA,115.2,48.4,192.8
"BEN","1986",NA,113.1,47.8,188.9
"BEN","1987",NA,111,47.2,185
"BEN","1988",NA,108.8,46.5,181
"BEN","1989",NA,106.6,45.9,176.9
"BEN","1990",NA,104.5,45.2,172.9
"BEN","1991",NA,102.4,44.4,168.9
"BEN","1992",NA,100.2,43.7,164.8
"BEN","1993",NA,98.1,43,160.9
"BEN","1994",NA,96.1,42.4,157.1
"BEN","1995",NA,94.1,41.9,153.4
"BEN","1996",NA,92.2,41.4,150
"BEN","1997",NA,90.4,40.9,146.6
"BEN","1998",NA,88.6,40.4,143.4
"BEN","1999",NA,86.8,39.7,140.1
"BEN","2000",520,85,39,136.8
"BEN","2001",516,83.3,38.3,133.7
"BEN","2002",511,81.5,37.6,130.5
"BEN","2003",510,79.8,36.8,127.4
"BEN","2004",505,78.2,36.2,124.4
"BEN","2005",500,76.5,35.8,121.5
"BEN","2006",493,75,35.3,118.8
"BEN","2007",486,73.6,35,116.2
"BEN","2008",480,72.2,34.6,113.7
"BEN","2009",471,70.9,34.3,111.3
"BEN","2010",464,69.6,33.9,109
"BEN","2011",458,68.3,33.5,106.7
"BEN","2012",450,67,33.1,104.4
"BEN","2013",441,65.7,32.7,102.1
"BEN","2014",432,64.4,32.3,99.8
"BEN","2015",421,63.2,31.9,97.6
"BEN","2016",408,61.9,31.5,95.4
"BEN","2017",397,60.6,31.1,93.2
"BEN","2018",NA,59.3,30.6,90.9
"BEN","2019",NA,57.9,30.2,88.4
"BEN","2020",NA,56.5,29.7,85.9
"BEN","2021",NA,NA,NA,NA
"BFA","1960",NA,156.6,NA,345.5
"BFA","1961",NA,155.1,NA,341.6
"BFA","1962",NA,153.7,NA,338.2
"BFA","1963",NA,152.4,NA,335.1
"BFA","1964",NA,151.2,NA,331.9
"BFA","1965",NA,149.9,NA,328.9
"BFA","1966",NA,148.8,NA,326.2
"BFA","1967",NA,147.9,NA,323.8
"BFA","1968",NA,147,NA,321.5
"BFA","1969",NA,146.1,71.3,319.2
"BFA","1970",NA,145,71.5,316.5
"BFA","1971",NA,143.7,71.7,313.3
"BFA","1972",NA,141.9,71.8,308.9
"BFA","1973",NA,139.5,71.5,302.7
"BFA","1974",NA,136.3,70.7,294.7
"BFA","1975",NA,132.5,69.3,285.2
"BFA","1976",NA,128.4,67.4,274.7
"BFA","1977",NA,124.3,65.4,264.4
"BFA","1978",NA,120.6,63.4,255
"BFA","1979",NA,117.4,61.7,246.8
"BFA","1980",NA,114.7,60.2,239.9
"BFA","1981",NA,112.4,59,234.2
"BFA","1982",NA,110.5,57.8,229.1
"BFA","1983",NA,108.6,56.5,224.4
"BFA","1984",NA,106.9,54.9,219.9
"BFA","1985",NA,105.1,53.1,215.3
"BFA","1986",NA,103.2,51.2,210.6
"BFA","1987",NA,101.6,49.4,206.4
"BFA","1988",NA,100.2,47.9,202.9
"BFA","1989",NA,99.3,46.7,200.5
"BFA","1990",NA,98.7,45.8,199.1
"BFA","1991",NA,98.5,45.2,198.4
"BFA","1992",NA,98.4,44.8,198.2
"BFA","1993",NA,98.2,44.4,197.7
"BFA","1994",NA,97.9,44,196.8
"BFA","1995",NA,97.2,43.5,195.1
"BFA","1996",NA,96.2,43.1,192.5
"BFA","1997",NA,95,42.6,189.4
"BFA","1998",NA,93.7,42,186.1
"BFA","1999",NA,92.3,41.4,182.6
"BFA","2000",516,90.9,40.7,178.9
"BFA","2001",501,89.3,39.9,174.9
"BFA","2002",486,87.6,39.2,170.4
"BFA","2003",471,85.5,38.3,165.3
"BFA","2004",454,83.3,37.2,159.5
"BFA","2005",437,80.8,36,153.1
"BFA","2006",422,78.1,34.8,146.3
"BFA","2007",410,75.4,33.7,139.5
"BFA","2008",401,72.7,32.7,132.9
"BFA","2009",393,70.3,31.9,126.9
"BFA","2010",385,68.1,31.2,121.5
"BFA","2011",377,66.3,30.5,116.9
"BFA","2012",369,64.4,29.9,112.5
"BFA","2013",362,62.7,29.3,108.3
"BFA","2014",353,61.2,28.8,104.5
"BFA","2015",343,59.6,28.2,100.9
"BFA","2016",331,58.2,27.7,97.5
"BFA","2017",320,56.7,27.3,94.1
"BFA","2018",NA,55.4,26.7,90.8
"BFA","2019",NA,54.1,26.2,87.8
"BFA","2020",NA,52.8,25.8,85
"BFA","2021",NA,NA,NA,NA
"BGD","1960",NA,175.2,102.7,262.6
"BGD","1961",NA,170.9,101,256.2
"BGD","1962",NA,167,99.3,250.4
"BGD","1963",NA,163.5,97.7,245.1
"BGD","1964",NA,160.4,96.2,240.5
"BGD","1965",NA,157.7,95.1,236.5
"BGD","1966",NA,155.7,94.2,233.5
"BGD","1967",NA,154.2,93.7,231.3
"BGD","1968",NA,153.2,93.4,229.7
"BGD","1969",NA,152.6,93.5,228.7
"BGD","1970",NA,169.5,94.4,273.8
"BGD","1971",NA,210.9,96.3,371.3
"BGD","1972",NA,151.9,94.1,227.7
"BGD","1973",NA,151.5,94.3,227.1
"BGD","1974",NA,150.7,94.4,225.9
"BGD","1975",NA,149.6,94.3,224.2
"BGD","1976",NA,148.1,94,221.8
"BGD","1977",NA,146.1,93.3,218.6
"BGD","1978",NA,143.8,92.2,214.9
"BGD","1979",NA,141,90.8,210.5
"BGD","1980",NA,138,89.1,205.7
"BGD","1981",NA,134.9,86.9,200.7
"BGD","1982",NA,131.5,84.5,195.3
"BGD","1983",NA,128,81.9,189.7
"BGD","1984",NA,124.3,79.3,183.9
"BGD","1985",NA,120.5,76.8,177.8
"BGD","1986",NA,116.7,74.5,171.5
"BGD","1987",NA,112.8,72.3,165.1
"BGD","1988",NA,108.9,70.1,158.7
"BGD","1989",NA,105,67.8,152.4
"BGD","1990",NA,101.1,65.6,146.1
"BGD","1991",NA,97.2,63.3,139.8
"BGD","1992",NA,93.2,61.1,133.5
"BGD","1993",NA,89.2,58.8,127.2
"BGD","1994",NA,85.2,56.4,120.9
"BGD","1995",NA,81.3,54.2,114.7
"BGD","1996",NA,77.4,52,108.6
"BGD","1997",NA,73.6,49.9,102.6
